"date","cruise","set.number","species","size.class","specimen","length","sex","disc.width","not.intact","carapace.condition","egg.condition","comment","length.unit","length.interval","measurement.type","weight.unit"
"2020-07-07","P150",1,2550,1,121,46,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,122,55,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,123,49,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,124,49,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,125,46,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,126,53,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,127,48,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,128,56,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,129,56,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,130,51,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,131,50,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,132,35,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,133,85,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,134,68,NA,NA,"0",2,2,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,135,76,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,136,51,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,137,51,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,138,58,1,NA,"0",1,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,139,52,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,140,38,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,141,39,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,142,81,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,143,51,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,144,61,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,145,75,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,146,66,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,147,52,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,148,33,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,149,41,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,150,47,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,151,46,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,152,42,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,153,74,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,154,39,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,155,56,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,156,88,1,NA,"0",1,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,157,70,NA,NA,"0",2,1,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,158,42,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,159,61,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,160,47,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,161,47,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,162,88,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,163,51,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,164,78,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,165,55,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,166,53,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,167,41,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,168,55,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,169,56,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,170,67,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,171,42,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,172,63,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,173,73,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,174,49,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,175,37,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,176,44,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,177,58,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,178,35,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,179,51,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,180,48,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,181,58,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,182,43,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,183,56,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,184,56,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,185,54,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,186,63,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,187,45,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,188,58,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,189,49,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,190,43,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,191,46,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,192,53,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,193,51,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,194,41,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,195,52,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,196,47,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,197,65,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,198,42,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,199,72,1,NA,"0",1,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,200,38,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,201,52,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,202,49,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,203,60,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,204,50,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,205,56,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,206,55,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,207,45,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,208,61,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,209,67,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,210,82,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,211,36,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,212,54,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,213,57,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,214,69,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,215,69,NA,NA,"0",2,2,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,216,45,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,217,49,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,218,57,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,219,44,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,220,43,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,221,39,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,222,48,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,223,44,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,224,46,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,225,67,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,226,56,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,227,46,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,228,48,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,229,59,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,230,47,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,231,59,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,232,66,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,233,65,NA,NA,"0",2,2,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,234,65,NA,NA,"0",2,2,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,235,66,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,236,48,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,237,52,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,238,48,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,239,57,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,240,37,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,241,45,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,242,36,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,243,36,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,244,39,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,245,86,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,246,40,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,247,83,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,248,60,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,249,69,NA,NA,"0",2,2,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,250,52,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,251,45,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,252,51,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,253,62,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,254,73,NA,NA,"0",2,1,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,255,62,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,256,51,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,257,67,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,258,71,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,259,58,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,260,45,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,261,62,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,262,57,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,263,45,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,264,56,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,265,46,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,266,59,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,267,43,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,268,80,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,269,36,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,270,45,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,271,78,1,NA,"0",1,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,272,65,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,273,57,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,274,53,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,275,63,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,276,44,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,277,53,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,278,41,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,279,42,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,280,44,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,281,36,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,282,56,1,NA,"0",3,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,283,56,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,284,55,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,285,55,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,286,62,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,287,40,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,288,52,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,289,43,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,290,43,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,291,37,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,292,70,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,293,57,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,294,62,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,295,49,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,296,61,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,297,69,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,298,53,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,299,60,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,300,44,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,301,46,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,302,60,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,303,86,1,NA,"0",1,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,304,71,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,305,88,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,306,84,1,NA,"0",1,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,307,53,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,308,52,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,309,46,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,310,85,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,311,50,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,312,36,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,313,65,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,314,39,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,315,37,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,316,48,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,317,69,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,318,76,NA,NA,"0",2,2,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,319,47,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,320,32,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,321,69,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,322,55,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,323,85,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,324,49,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,325,74,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,326,45,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,327,45,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,328,105,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,329,49,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,330,66,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,331,45,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,332,43,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,333,100,1,NA,"0",1,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,334,83,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,335,58,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,336,52,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,337,49,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,338,50,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,339,73,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,340,77,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,341,48,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,342,55,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,343,43,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,344,47,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,345,79,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,346,56,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,347,43,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,348,57,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,349,53,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,350,44,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,351,40,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,352,66,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,353,51,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,354,53,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,355,45,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,356,58,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,357,49,2,NA,"0",1,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,358,50,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,359,54,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,360,49,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,361,59,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,362,37,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,363,43,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,364,45,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,365,42,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,366,41,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,367,47,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,368,43,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,369,41,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,370,50,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,371,45,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,372,35,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,373,44,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",1,2550,1,374,33,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-07","P150",2,10,1,1080,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1081,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1082,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1083,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1084,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1085,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1086,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1087,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1088,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1089,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1090,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1091,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1092,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1093,24,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1094,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1095,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1096,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1097,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1098,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1099,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1100,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1101,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1102,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1103,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1104,25,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1105,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1106,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1107,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1108,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1109,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1110,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1111,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1112,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1113,20,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1114,26,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1115,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-07","P150",2,10,1,1116,21,NA,NA,"0",NA,NA,"","cm",1,2,"g"
