"date","zone","tow.number","tow.id","valid","start.time.logbook","stop.time.logbook","start.time","stop.time","haul.time","touchdown.time","liftoff.time","longitude","latitude","longitude.start","longitude.stop","latitude.start","latitude.stop","longitude.start.logbook","longitude.stop.logbook","latitude.start.logbook","latitude.stop.logbook","depth","bottom.temperature","warp","swept.area","swept.area.method","groundfish.sample","water.sample","comment"
"2020-09-08","12",8,"GP289F",1,"16:32:27","16:37:27","        ","        ","16:40:13","16:32:39","16:39:11",NA,NA,-6128.6978,-6128.4832,4627.0081,4627.085,-6128.705,-6128.483,4627.0041,4627.085,34,2.01,100,1672,"model",0,NA,"Force a cause de vase ~ 2.1 kts"
"2020-09-08","12",9,"GP298F",1,"17:18:33","17:23:35","        ","        ","17:25:58","17:18:37","17:24:46",NA,NA,-6124.7298,-6124.581,4630.5285,4630.6732,-6124.731,-6124.581,4630.5267,4630.6732,32,1.62,100,2547,"model",0,NA,"Stable ~ 2.1 kts"
"2020-09-08","12",10,"GP292F",1,"18:01:21","18:06:21","        ","        ","18:08:50","18:01:25","18:07:55",NA,NA,-6126.899,-6126.7043,4631.8205,4631.9366,-6126.902,-6126.704,4631.8195,4631.9366,33,2.28,100,2826,"model",0,NA,"Stable ~ 2.1 kts"
"2020-09-09","19",1,"GP340F",1,"06:35:15","06:40:22","        ","        ","06:46:59","06:35:12","06:44:10",NA,NA,-6044.866,-6044.7014,4703.2668,4703.4073,-6044.864,-6044.701,4703.2682,4703.4073,80,5.56,250,2317,"model",0,NA,"Stable ~ 2.1 kts"
"2020-09-09","19",2,"GP339F",1,"07:39:14","07:44:16","        ","        ","07:50:47","07:39:09","07:47:36",NA,NA,-6045.6483,-6045.4758,4709.0078,4709.1506,-6045.645,-6045.475,4709.0099,4709.1506,82,5.24,250,2019,"model",0,NA,"Force a cause de vase ~ 2.1 kts"
"2020-09-09","19",3,"GP329F",1,"08:56:48","09:01:50","        ","        ","09:04:48","08:57:15","09:03:15",NA,NA,-6055.0521,-6054.8042,4710.2621,4710.2597,-6055.079,-6054.804,4710.2605,4710.2597,45,1.93,125,2807,"model",0,NA,"Accrochages ~ 2.2 kts"
"2020-09-09","19",4,"GP317F",1,"10:00:23","10:05:23","        ","        ","10:08:43","10:00:12","10:06:48",NA,NA,-6102.907,-6103.0666,4706.5173,4706.3676,-6102.912,-6103.066,4706.5125,4706.3676,40,1.48,125,2826,"model",0,NA,"Stable ~ 2.1 kts"
"2020-09-09","19",5,"GP327F",1,"11:04:00","11:09:07","        ","        ","11:13:34","11:04:03","11:11:38",NA,NA,-6057.5242,-6057.4152,4700.5161,4700.3557,-6057.525,-6057.415,4700.5175,4700.3557,56,2.28,175,2809,"model",0,NA,"Force a cause de vase ~ 2.2 kts"
"2020-09-09","19",6,"GP332F",1,"11:57:58","12:02:59","        ","        ","12:07:31","11:57:58","12:05:16",NA,NA,-6053.3194,-6053.5786,4700.4128,4700.3994,-6053.319,-6053.578,4700.4128,4700.3994,62,2.55,175,2998,"model",0,NA,"Stable ~ 2.2 kts"
"2020-09-09","19",7,"GP336F",1,"12:38:07","12:43:03","        ","        ","12:47:28","12:37:56","12:46:05",NA,NA,-6055.9236,-6056.1263,4659.1144,4658.9992,-6055.931,-6056.126,4659.1092,4658.9992,60,2.83,175,2630,"model",0,NA,"Force a cause de vase ~ 2.2 kts"
"2020-09-10","19",1,"GP330F",1,"06:31:38","06:36:39","        ","        ","06:40:30","06:32:07","06:38:19",NA,NA,-6054.1277,-6054.0964,4650.1639,4650.0038,-6054.128,-6054.095,4650.1812,4650.0051,54,3.08,150,2499,"model",0,NA,"Stable ~ 2.1 kts"
"2020-09-10","19",2,"GP318F",1,"07:35:07","07:40:07","        ","        ","07:45:01","07:35:02","07:41:47",NA,NA,-6102.1014,-6102.3048,4651.1041,4650.9886,-6102.105,-6102.304,4651.1025,4650.9886,58,2.74,175,3054,"model",0,NA,"Stable ~ 2.1 kts"
"2020-09-10","19",3,"GP322F",1,"08:50:54","08:55:55","        ","        ","08:59:52","08:51:00","08:57:08",NA,NA,-6100.3827,-6100.5696,4656.2473,4656.1299,-6100.378,-6100.569,4656.2495,4656.1299,54,2.24,150,3104,"model",0,NA,"Stable ~ 2.2 kts"
"2020-09-10","19",4,"GP309F",1,"09:48:21","09:53:22","        ","        ","09:55:44","09:48:17","09:54:19",NA,NA,-6108.476,-6108.6528,4654.6986,4654.5639,-6108.479,-6108.652,4654.6971,4654.5639,34,1.58,100,2613,"model",0,NA,"Stable ~ 2.2 kts"
"2020-09-10","12",5,"GP302F",1,"11:06:19","11:11:17","        ","        ","11:13:46","11:06:08","11:12:26",NA,NA,-6120.1933,-6120.4548,4652.1435,4652.1103,-6120.203,-6120.454,4652.1418,4652.1103,33,1.85,100,2930,"average",0,NA,"Stable ~ 2.2 kts"
"2020-09-10","19",6,"GP304F",1,"12:11:46","12:16:46","        ","        ","12:19:18","12:11:43","12:18:06",NA,NA,-6115.0553,-6115.2472,4648.1384,4648.0179,-6115.057,-6115.247,4648.1371,4648.0179,36,1.69,100,2980,"model",0,NA,"Stable ~ 2.1 kts"
"2020-09-10","19",7,"GP299F",1,"13:51:23","13:56:23","        ","        ","13:58:55","13:51:17","13:57:35",NA,NA,-6121.4092,-6121.2535,4643.9473,4644.0961,-6121.406,-6121.253,4643.9504,4644.0961,36,1.69,100,3042,"model",0,NA,"Stable ~ 2.2 kts"
"2020-09-10","19",8,"GP306F",1,"15:02:24","15:07:24","        ","        ","15:11:51","15:02:20","15:09:47",NA,NA,-6114.0867,-6113.8837,4641.3914,4641.4948,-6114.084,-6113.883,4641.3925,4641.4948,54,2.89,150,3039,"model",0,NA,"Stable ~ 2.2 kts"
"2020-09-10","19",9,"GP305F",1,"15:59:36","16:04:37","        ","        ","16:07:45","15:59:39","16:06:13",NA,NA,-6114.5056,-6114.3814,4637.8947,4638.0488,-6114.507,-6114.381,4637.8934,4638.0488,42,2.43,125,2793,"model",0,NA,"Stable ~ 2.2 kts"
"2020-09-10","19",10,"GP319F",1,"17:15:28","17:20:26","        ","        ","17:24:11","17:15:17","17:23:03",NA,NA,-6107.8106,-6107.541,4640.6891,4640.719,-6107.801,-6107.541,4640.6896,4640.719,45,1.93,125,2850,"average",0,NA,"Accroche et force ~ 2.0 kts"
